GAMEID,team,SB,T,Win
NYA202305280,0,0,0,L
NYA202305280,1,0,0,W
NYA202306060,0,0,0,W
NYA202306060,1,0,0,L
NYA202306081,0,1,0,W
NYA202306081,1,0,0,L
NYA202306082,0,0,0,L
NYA202306082,1,0,0,W
NYA202306090,0,0,0,W
NYA202306090,1,0,0,L
NYA202306100,0,0,0,L
NYA202306100,1,0,0,W
NYA202306110,0,0,0,W
NYA202306110,1,0,0,L
NYA202306200,0,0,0,L
NYA202306200,1,0,0,W
NYA202306210,0,1,0,L
NYA202306210,1,0,0,W
NYA202306220,0,0,0,W
NYA202306220,1,0,0,L
NYA202306230,0,0,0,W
NYA202306230,1,0,0,L
NYA202306240,0,0,0,L
NYA202306240,1,0,0,W
NYA202306250,0,0,0,L
NYA202306250,1,0,0,W
NYA202307030,0,0,0,L
NYA202307030,1,0,0,W
NYA202307040,0,0,0,L
NYA202307040,1,0,0,W
NYA202307050,0,1,0,W
NYA202307050,1,0,0,L
NYA202307060,0,0,0,W
NYA202307060,1,0,0,L
NYA202307070,0,0,0,W
NYA202307070,1,0,0,L
NYA202307080,0,0,0,L
NYA202307080,1,0,0,W
NYA202307090,0,0,0,W
NYA202307090,1,0,0,L
NYA202307210,0,0,0,L
NYA202307210,1,0,0,W
NYA202307220,0,0,0,L
NYA202307220,1,0,0,W
NYA202307230,0,0,0,L
NYA202307230,1,0,0,W
NYA202307250,0,0,0,W
NYA202307250,1,0,0,L
NYA202307260,0,0,0,L
NYA202307260,1,0,0,W
NYA202307310,0,0,0,W
NYA202307310,1,0,0,L
NYA202308010,0,0,0,W
NYA202308010,1,0,0,L
NYA202308020,0,0,0,L
NYA202308020,1,0,0,W
NYA202308030,0,0,0,L
NYA202308030,1,0,0,W
NYA202308040,0,1,0,W
NYA202308040,1,0,0,L
NYA202308050,0,1,0,L
NYA202308050,1,0,0,W
NYA202308060,0,0,0,W
NYA202308060,1,0,0,L
NYA202308180,0,0,0,W
NYA202308180,1,0,0,L
NYA202308190,0,0,0,W
NYA202308190,1,0,0,L
NYA202308200,0,0,0,W
NYA202308200,1,0,0,L
NYA202308220,0,0,0,W
NYA202308220,1,0,0,L
NYA202308230,0,0,0,L
NYA202308230,1,0,0,W
NYA202308240,0,0,0,W
NYA202308240,1,0,0,L
NYA202309050,0,0,0,L
NYA202309050,1,0,0,W
NYA202309060,0,0,0,L
NYA202309060,1,0,0,W
NYA202309070,0,0,0,W
NYA202309070,1,0,0,L
NYA202309080,0,0,0,W
NYA202309080,1,0,0,L
NYA202309090,0,0,0,W
NYA202309090,1,0,0,L
NYA202309100,0,0,0,L
NYA202309100,1,0,0,W
NYA202309190,0,0,0,W
NYA202309190,1,0,0,L
NYA202309200,0,0,0,W
NYA202309200,1,0,0,L
NYA202309210,0,0,0,L
NYA202309210,1,0,0,W
NYA202309220,0,0,0,L
NYA202309220,1,0,0,W
NYA202309240,0,0,0,W
NYA202309240,1,0,0,L
NYA202309250,0,0,0,L
NYA202309250,1,0,0,W
NYN202304070,0,0,0,L
NYN202304070,1,1,0,W
NYN202304080,0,0,0,L
NYN202304080,1,0,0,W
NYN202304090,0,2,0,W
NYN202304090,1,1,0,L
NYN202304100,0,0,0,L
NYN202304100,1,0,0,W
NYN202304110,0,0,0,W
NYN202304110,1,0,0,L
NYN202304120,0,0,0,L
NYN202304120,1,0,0,W
NYN202304250,0,0,0,W
NYN202304250,1,0,0,L
NYN202304260,0,0,0,W
NYN202304260,1,0,0,L
NYN202304270,0,0,0,L
NYN202304270,1,0,0,W
NYN202304280,0,0,0,W
NYN202304280,1,0,0,L
NYN202305011,0,0,0,W
NYN202305011,1,1,1,L
NYN202305012,0,0,0,L
NYN202305012,1,0,0,W
NYN202305050,0,0,0,L
NYN202305050,1,0,0,W
NYN202305060,0,0,0,W
NYN202305060,1,0,0,L
NYN202305070,0,0,0,W
NYN202305070,1,0,0,L
NYN202305160,0,0,0,W
NYN202305160,1,0,0,L
NYN202305170,0,1,0,L
NYN202305170,1,0,0,W
NYN202305180,0,0,0,L
NYN202305180,1,0,0,W
NYN202305190,0,0,0,L
NYN202305190,1,0,0,W
NYN202305211,0,0,0,L
NYN202305211,1,0,0,W
NYN202305212,0,0,0,L
NYN202305212,1,0,0,W
NYN202305300,0,0,0,L
NYN202305300,1,0,0,W
NYN202305310,0,0,0,L
NYN202305310,1,0,0,W
NYN202306010,0,1,0,L
NYN202306010,1,0,0,W
NYN202306020,0,0,0,W
NYN202306020,1,0,0,L
NYN202306030,0,1,0,W
NYN202306030,1,0,0,L
NYN202306040,0,0,0,W
NYN202306040,1,0,0,L
NYN202306130,0,0,0,W
NYN202306130,1,0,0,L
NYN202306140,0,0,0,L
NYN202306140,1,0,0,W
NYN202306160,0,0,0,L
NYN202306160,1,0,0,W
NYN202306170,0,0,0,W
NYN202306170,1,0,0,L
NYN202306180,0,0,0,W
NYN202306180,1,0,0,L
NYN202306260,0,0,0,W
NYN202306260,1,0,0,L
NYN202306270,0,0,0,L
NYN202306270,1,0,0,W
NYN202306280,0,0,0,W
NYN202306280,1,0,0,L
NYN202306290,0,0,0,W
NYN202306290,1,0,0,L
NYN202306300,0,0,0,W
NYN202306300,1,0,0,L
NYN202307010,0,0,0,L
NYN202307010,1,0,0,W
NYN202307020,0,0,0,L
NYN202307020,1,0,0,W
NYN202307140,0,0,0,W
NYN202307140,1,0,0,L
NYN202307150,0,0,0,W
NYN202307150,1,0,0,L
NYN202307160,0,0,0,L
NYN202307160,1,0,0,W
NYN202307180,0,0,0,L
NYN202307180,1,0,0,W
NYN202307190,0,0,0,L
NYN202307190,1,0,0,W
NYN202307200,0,0,0,W
NYN202307200,1,0,0,L
NYN202307270,0,0,0,L
NYN202307270,1,0,0,W
NYN202307280,0,0,0,L
NYN202307280,1,0,0,W
NYN202307290,0,0,0,W
NYN202307290,1,0,0,L
NYN202307300,0,1,0,L
NYN202307300,1,0,0,W
NYN202308070,0,0,0,L
NYN202308070,1,0,0,W
NYN202308080,0,0,0,W
NYN202308080,1,0,0,L
NYN202308090,0,0,0,L
NYN202308090,1,0,0,W
NYN202308110,0,0,0,W
NYN202308110,1,0,0,L
NYN202308121,0,1,0,W
NYN202308121,1,0,0,L
NYN202308122,0,0,0,W
NYN202308122,1,1,0,L
NYN202308130,0,1,0,L
NYN202308130,1,0,0,W
NYN202308140,0,0,0,L
NYN202308140,1,0,0,W
NYN202308150,0,0,0,W
NYN202308150,1,0,0,L
NYN202308160,0,0,0,L
NYN202308160,1,0,0,W
NYN202308250,0,0,0,W
NYN202308250,1,0,0,L
NYN202308260,0,0,0,W
NYN202308260,1,0,0,L
NYN202308270,0,0,0,L
NYN202308270,1,0,0,W
NYN202308280,0,0,0,W
NYN202308280,1,0,0,L
NYN202308290,0,0,0,W
NYN202308290,1,0,0,L
NYN202308300,0,0,0,L
NYN202308300,1,0,0,W
NYN202309010,0,0,0,L
NYN202309010,1,0,0,W
NYN202309020,0,0,0,W
NYN202309020,1,0,0,L
NYN202309030,0,0,0,L
NYN202309030,1,0,0,W
NYN202309110,0,0,0,W
NYN202309110,1,0,0,L
NYN202309120,0,0,0,L
NYN202309120,1,0,0,W
NYN202309130,0,1,0,L
NYN202309130,1,0,0,W
NYN202309140,0,0,0,L
NYN202309140,1,0,0,W
NYN202309150,0,0,0,W
NYN202309150,1,0,0,L
NYN202309160,0,0,0,W
NYN202309160,1,0,0,L
NYN202309170,0,0,0,L
NYN202309170,1,0,0,W
NYN202309271,0,0,0,L
NYN202309271,1,0,0,W
NYN202309272,0,0,0,W
NYN202309272,1,0,0,L
NYN202309280,0,0,0,L
NYN202309280,1,0,0,W
NYN202309301,0,0,0,L
NYN202309301,1,0,0,W
NYN202309302,0,0,0,L
NYN202309302,1,0,0,W
NYN202310010,0,0,0,W
NYN202310010,1,0,0,L
OAK202303300,0,0,0,L
OAK202303300,1,0,0,W
OAK202304010,0,0,0,W
OAK202304010,1,0,0,L
OAK202304020,0,0,0,W
OAK202304020,1,0,0,L
OAK202304030,0,0,0,W
OAK202304030,1,0,0,L
OAK202304040,0,0,0,L
OAK202304040,1,0,0,W
OAK202304050,0,0,0,W
OAK202304050,1,1,0,L
OAK202304140,0,0,0,W
OAK202304140,1,0,0,L
OAK202304150,0,0,0,W
OAK202304150,1,0,0,L
OAK202304160,0,0,0,W
OAK202304160,1,0,0,L
OAK202304170,0,0,0,W
OAK202304170,1,0,0,L
OAK202304180,0,0,0,W
OAK202304180,1,0,0,L
OAK202304190,0,0,0,W
OAK202304190,1,1,0,L
OAK202304280,0,0,0,W
OAK202304280,1,0,0,L
OAK202304290,0,0,0,W
OAK202304290,1,0,0,L
OAK202304300,0,0,0,L
OAK202304300,1,0,0,W
OAK202305020,0,0,0,W
OAK202305020,1,0,0,L
OAK202305030,0,0,0,W
OAK202305030,1,0,0,L
OAK202305040,0,0,0,W
OAK202305040,1,0,0,L
OAK202305110,0,0,0,W
OAK202305110,1,0,0,L
OAK202305120,0,0,0,L
OAK202305120,1,0,0,W
OAK202305130,0,2,0,W
OAK202305130,1,0,0,L
OAK202305140,0,0,0,W
OAK202305140,1,0,0,L
OAK202305150,0,0,0,W
OAK202305150,1,0,0,L
OAK202305160,0,0,0,L
OAK202305160,1,1,0,W
OAK202305170,0,0,0,W
OAK202305170,1,0,0,L
OAK202305260,0,0,0,W
OAK202305260,1,1,0,L
OAK202305270,0,0,0,W
OAK202305270,1,0,0,L
OAK202305280,0,0,0,W
OAK202305280,1,1,0,L
OAK202305290,0,0,0,L
OAK202305290,1,0,0,W
OAK202305300,0,0,0,L
OAK202305300,1,0,0,W
OAK202305310,0,0,0,W
OAK202305310,1,1,0,L
OAK202306120,0,0,0,L
OAK202306120,1,0,0,W
OAK202306130,0,0,0,L
OAK202306130,1,0,0,W
OAK202306140,0,0,0,W
OAK202306140,1,0,0,L
OAK202306150,0,0,0,W
OAK202306150,1,0,0,L
OAK202306160,0,0,0,W
OAK202306160,1,0,0,L
OAK202306170,0,0,0,W
OAK202306170,1,0,0,L
OAK202306180,0,0,0,W
OAK202306180,1,0,0,L
OAK202306270,0,0,0,L
OAK202306270,1,0,0,W
OAK202306280,0,0,0,W
OAK202306280,1,0,0,L
OAK202306290,0,0,0,W
OAK202306290,1,1,0,L
OAK202306300,0,0,0,L
OAK202306300,1,1,0,W
OAK202307010,0,0,0,L
OAK202307010,1,0,1,W
OAK202307020,0,2,0,W
OAK202307020,1,0,0,L
OAK202307140,0,0,1,W
OAK202307140,1,0,0,L
OAK202307150,0,0,0,W
OAK202307150,1,0,0,L
OAK202307160,0,0,0,W
OAK202307160,1,0,0,L
OAK202307170,0,0,0,W
OAK202307170,1,0,0,L
OAK202307180,0,0,0,L
OAK202307180,1,0,1,W
OAK202307190,0,2,0,L
OAK202307190,1,0,0,W
OAK202307200,0,0,0,W
OAK202307200,1,0,0,L
OAK202307210,0,0,0,W
OAK202307210,1,0,0,L
OAK202307220,0,0,0,L
OAK202307220,1,0,0,W
OAK202307230,0,0,0,W
OAK202307230,1,0,0,L
OAK202308050,0,0,0,L
OAK202308050,1,1,0,W
OAK202308060,0,0,0,L
OAK202308060,1,0,1,W
OAK202308070,0,0,0,W
OAK202308070,1,0,0,L
OAK202308080,0,0,0,W
OAK202308080,1,0,0,L
OAK202308090,0,0,0,L
OAK202308090,1,0,0,W
OAK202308180,0,0,0,W
OAK202308180,1,0,0,L
OAK202308190,0,0,0,W
OAK202308190,1,0,0,L
OAK202308200,0,0,0,W
OAK202308200,1,0,0,L
OAK202308210,0,0,0,L
OAK202308210,1,1,0,W
OAK202308220,0,0,0,L
OAK202308220,1,0,0,W
OAK202308230,0,0,0,W
OAK202308230,1,0,0,L
OAK202309010,0,0,0,L
OAK202309010,1,0,0,W
OAK202309020,0,0,0,L
OAK202309020,1,0,0,W
OAK202309030,0,0,0,L
OAK202309030,1,0,0,W
OAK202309040,0,0,0,W
OAK202309040,1,0,0,L
OAK202309050,0,0,0,W
OAK202309050,1,0,0,L
OAK202309060,0,0,0,L
OAK202309060,1,0,0,W
OAK202309150,0,1,0,W
OAK202309150,1,0,0,L
OAK202309160,0,0,0,W
OAK202309160,1,0,0,L
OAK202309170,0,0,0,W
OAK202309170,1,0,0,L
OAK202309180,0,0,0,W
OAK202309180,1,0,0,L
OAK202309190,0,0,0,W
OAK202309190,1,0,0,L
OAK202309200,0,0,0,W
OAK202309200,1,1,0,L
OAK202309210,0,0,1,W
OAK202309210,1,0,0,L
OAK202309220,0,0,0,L
OAK202309220,1,0,0,W
OAK202309230,0,0,0,L
OAK202309230,1,0,0,W
OAK202309240,0,0,0,W
OAK202309240,1,1,0,L
PHI202304070,0,0,0,L
PHI202304070,1,0,0,W
PHI202304080,0,0,0,L
PHI202304080,1,0,0,W
PHI202304090,0,0,0,W
PHI202304090,1,0,0,L
PHI202304100,0,0,0,L
PHI202304100,1,0,0,W
PHI202304110,0,0,0,W
PHI202304110,1,0,0,L
PHI202304120,0,0,0,W
PHI202304120,1,2,0,L
PHI202304200,0,0,0,W
PHI202304200,1,0,0,L
PHI202304210,0,0,0,L
PHI202304210,1,0,0,W
PHI202304220,0,0,0,L
PHI202304220,1,0,0,W
PHI202304230,0,0,0,L
PHI202304230,1,0,0,W
PHI202304250,0,0,0,W
PHI202304250,1,0,0,L
PHI202304260,0,0,0,L
PHI202304260,1,0,0,W
PHI202304270,0,0,0,L
PHI202304270,1,0,0,W
PHI202305050,0,0,0,W
PHI202305050,1,0,0,L
PHI202305060,0,0,0,W
PHI202305060,1,0,0,L
PHI202305070,0,0,0,L
PHI202305070,1,0,0,W
PHI202305090,0,0,0,L
PHI202305090,1,0,0,W
PHI202305100,0,0,0,L
PHI202305100,1,1,0,W
PHI202305190,0,0,0,W
PHI202305190,1,0,0,L
PHI202305200,0,0,0,L
PHI202305200,1,0,0,W
PHI202305210,0,0,0,L
PHI202305210,1,0,0,W
PHI202305220,0,0,0,W
PHI202305220,1,0,0,L
PHI202305230,0,0,0,W
PHI202305230,1,0,0,L
PHI202305240,0,0,0,L
PHI202305240,1,0,0,W
PHI202306050,0,0,0,L
PHI202306050,1,0,0,W
PHI202306060,0,0,0,L
PHI202306060,1,0,0,W
PHI202306080,0,0,0,L
PHI202306080,1,0,0,W
PHI202306090,0,0,0,L
PHI202306090,1,0,0,W
PHI202306100,0,0,0,W
PHI202306100,1,0,0,L
PHI202306110,0,0,0,L
PHI202306110,1,0,0,W
PHI202306200,0,0,0,W
PHI202306200,1,0,0,L
PHI202306220,0,0,0,W
PHI202306220,1,0,0,L
PHI202306230,0,0,0,L
PHI202306230,1,0,0,W
PHI202306240,0,0,0,W
PHI202306240,1,0,0,L
PHI202306250,0,0,0,L
PHI202306250,1,0,0,W
PHI202306300,0,0,0,W
PHI202306300,1,0,0,L
PHI202307010,0,0,0,L
PHI202307010,1,0,0,W
PHI202307020,0,0,0,W
PHI202307020,1,0,0,L
PHI202307140,0,0,0,W
PHI202307140,1,0,0,L
PHI202307151,0,0,0,L
PHI202307151,1,2,0,W
PHI202307152,0,1,0,L
PHI202307152,1,0,0,W
PHI202307160,0,0,0,L
PHI202307160,1,0,0,W
PHI202307180,0,0,0,L
PHI202307180,1,0,0,W
PHI202307190,0,0,0,W
PHI202307190,1,0,0,L
PHI202307200,0,0,0,W
PHI202307200,1,0,0,L
PHI202307240,0,0,0,W
PHI202307240,1,0,0,L
PHI202307250,0,0,0,L
PHI202307250,1,0,0,W
PHI202307260,0,0,0,L
PHI202307260,1,0,0,W
PHI202308040,0,0,0,W
PHI202308040,1,0,0,L
PHI202308050,0,0,0,L
PHI202308050,1,0,0,W
PHI202308060,0,0,0,L
PHI202308060,1,0,0,W
PHI202308081,0,0,0,L
PHI202308081,1,0,0,W
PHI202308082,0,0,0,W
PHI202308082,1,0,0,L
PHI202308090,0,0,0,L
PHI202308090,1,0,0,W
PHI202308100,0,0,0,L
PHI202308100,1,0,0,W
PHI202308110,0,0,0,L
PHI202308110,1,0,0,W
PHI202308120,0,0,0,W
PHI202308120,1,0,0,L
PHI202308130,0,0,0,W
PHI202308130,1,0,0,L
PHI202308210,0,0,0,L
PHI202308210,1,0,0,W
PHI202308220,0,0,0,L
PHI202308220,1,0,0,W
PHI202308230,0,0,0,W
PHI202308230,1,0,0,L
PHI202308250,0,0,0,L
PHI202308250,1,0,0,W
PHI202308260,0,0,0,L
PHI202308260,1,0,0,W
PHI202308270,0,0,0,L
PHI202308270,1,0,0,W
PHI202308280,0,0,0,L
PHI202308280,1,0,0,W
PHI202308290,0,0,0,L
PHI202308290,1,0,0,W
PHI202308300,0,0,0,W
PHI202308300,1,0,0,L
PHI202309080,0,0,0,W
PHI202309080,1,0,0,L
PHI202309090,0,0,0,L
PHI202309090,1,0,0,W
PHI202309100,0,0,0,W
PHI202309100,1,1,0,L
PHI202309111,0,0,1,W
PHI202309111,1,0,0,L
PHI202309112,0,0,0,L
PHI202309112,1,0,0,W
PHI202309120,0,0,0,W
PHI202309120,1,0,0,L
PHI202309130,0,0,0,W
PHI202309130,1,0,0,L
PHI202309210,0,0,0,L
PHI202309210,1,0,0,W
PHI202309220,0,0,0,L
PHI202309220,1,0,0,W
PHI202309230,0,0,0,L
PHI202309230,1,0,0,W
PHI202309240,0,0,0,L
PHI202309240,1,0,0,W
PHI202309260,0,0,0,L
PHI202309260,1,0,0,W
PHI202309270,0,0,0,L
PHI202309270,1,1,0,W
PHI202309280,0,0,0,W
PHI202309280,1,0,0,L
PIT202304070,0,1,0,L
PIT202304070,1,0,0,W
PIT202304080,0,0,0,W
PIT202304080,1,0,0,L
PIT202304090,0,0,0,L
PIT202304090,1,0,0,W
PIT202304100,0,0,0,W
PIT202304100,1,0,0,L
PIT202304110,0,0,0,L
PIT202304110,1,0,0,W
PIT202304120,0,0,0,W
PIT202304120,1,1,0,L
PIT202304200,0,0,0,L
PIT202304200,1,0,0,W
PIT202304210,0,0,0,L
PIT202304210,1,0,0,W
PIT202304220,0,0,0,L
PIT202304220,1,0,1,W
PIT202304230,0,0,0,L
PIT202304230,1,0,0,W
PIT202304250,0,0,0,W
PIT202304250,1,1,0,L
PIT202304260,0,0,0,L
PIT202304260,1,0,0,W
PIT202304270,0,1,0,L
PIT202304270,1,2,0,W
PIT202305050,0,0,0,W
PIT202305050,1,1,0,L
PIT202305060,0,0,0,W
PIT202305060,1,0,0,L
PIT202305070,0,0,0,W
PIT202305070,1,1,0,L
PIT202305080,0,0,0,L
PIT202305080,1,0,0,W
PIT202305090,0,0,0,W
PIT202305090,1,0,0,L
PIT202305100,0,0,0,W
PIT202305100,1,0,0,L
PIT202305190,0,0,0,L
PIT202305190,1,0,0,W
PIT202305200,0,0,0,W
PIT202305200,1,0,0,L
PIT202305210,0,0,0,W
PIT202305210,1,0,0,L
PIT202305220,0,0,0,L
PIT202305220,1,0,0,W
PIT202305230,0,0,1,W
PIT202305230,1,0,0,L
PIT202305240,0,1,0,W
PIT202305240,1,0,0,L
PIT202306020,0,0,0,L
PIT202306020,1,0,0,W
PIT202306030,0,0,0,L
PIT202306030,1,0,0,W
PIT202306040,0,0,0,L
PIT202306040,1,1,0,W
PIT202306050,0,1,0,L
PIT202306050,1,0,0,W
PIT202306060,0,0,0,W
PIT202306060,1,0,0,L
PIT202306070,0,0,0,W
PIT202306070,1,0,0,L
PIT202306090,0,0,0,L
PIT202306090,1,0,0,W
PIT202306100,0,0,0,W
PIT202306100,1,0,0,L
PIT202306110,0,0,0,L
PIT202306110,1,0,0,W
PIT202306190,0,0,0,W
PIT202306190,1,0,0,L
PIT202306200,0,0,0,W
PIT202306200,1,0,0,L
PIT202306210,0,0,0,W
PIT202306210,1,0,0,L
PIT202306270,0,0,0,L
PIT202306270,1,0,0,W
PIT202306280,0,0,0,L
PIT202306280,1,0,0,W
PIT202306290,0,0,0,L
PIT202306290,1,0,0,W
PIT202306300,0,0,0,L
PIT202306300,1,0,0,W
PIT202307010,0,0,0,W
PIT202307010,1,0,0,L
PIT202307020,0,0,0,W
PIT202307020,1,0,0,L
PIT202307140,0,0,0,W
PIT202307140,1,0,0,L
PIT202307150,0,0,0,W
PIT202307150,1,0,0,L
PIT202307160,0,1,0,W
PIT202307160,1,0,0,L
PIT202307170,0,0,0,W
PIT202307170,1,0,0,L
PIT202307180,0,0,0,W
PIT202307180,1,0,0,L
PIT202307190,0,0,0,L
PIT202307190,1,0,0,W
PIT202307280,0,0,0,W
PIT202307280,1,0,0,L
PIT202307290,0,0,0,L
PIT202307290,1,0,0,W
PIT202307300,0,0,0,L
PIT202307300,1,0,0,W
PIT202308010,0,0,0,L
PIT202308010,1,0,0,W
PIT202308020,0,0,0,W
PIT202308020,1,0,0,L
PIT202308070,0,0,0,L
PIT202308070,1,0,0,W
PIT202308080,0,0,0,W
PIT202308080,1,0,0,L
PIT202308090,0,0,0,W
PIT202308090,1,0,0,L
PIT202308100,0,1,0,L
PIT202308100,1,0,0,W
PIT202308110,0,0,1,W
PIT202308110,1,0,0,L
PIT202308131,0,0,0,L
PIT202308131,1,0,0,W
PIT202308132,0,1,0,W
PIT202308132,1,0,0,L
PIT202308210,0,0,0,L
PIT202308210,1,0,0,W
PIT202308220,0,0,0,L
PIT202308220,1,0,0,W
PIT202308230,0,0,0,W
PIT202308230,1,0,0,L
PIT202308240,0,0,0,W
PIT202308240,1,0,0,L
PIT202308250,0,0,0,L
PIT202308250,1,0,0,W
PIT202308260,0,0,0,W
PIT202308260,1,1,0,L
PIT202308270,0,1,0,W
PIT202308270,1,0,0,L
PIT202309040,0,0,0,L
PIT202309040,1,0,0,W
PIT202309050,0,0,0,W
PIT202309050,1,0,0,L
PIT202309060,0,0,0,L
PIT202309060,1,0,0,W
PIT202309110,0,0,0,W
PIT202309110,1,0,0,L
PIT202309120,0,0,0,L
PIT202309120,1,0,0,W
PIT202309130,0,0,0,L
PIT202309130,1,0,0,W
PIT202309140,0,0,0,L
PIT202309140,1,0,0,W
PIT202309150,0,0,0,W
PIT202309150,1,0,0,L
PIT202309160,0,0,0,W
PIT202309160,1,0,0,L
PIT202309170,0,0,0,L
PIT202309170,1,0,0,W
PIT202309290,0,0,0,W
PIT202309290,1,0,0,L
PIT202309300,0,0,0,W
PIT202309300,1,0,0,L
PIT202310010,0,0,0,L
PIT202310010,1,0,0,W
SDN202303300,0,0,0,W
SDN202303300,1,0,0,L
SDN202303310,0,0,0,W
SDN202303310,1,0,0,L
SDN202304010,0,0,0,L
SDN202304010,1,0,0,W
SDN202304020,0,0,0,L
SDN202304020,1,0,0,W
SDN202304030,0,0,0,L
SDN202304030,1,0,0,W
SDN202304040,0,0,0,W
SDN202304040,1,0,0,L
SDN202304130,0,0,0,W
SDN202304130,1,0,0,L
SDN202304140,0,0,0,W
SDN202304140,1,0,0,L
SDN202304150,0,0,0,L
SDN202304150,1,0,0,W
SDN202304160,0,0,0,W
SDN202304160,1,0,0,L
SDN202304170,0,0,0,W
SDN202304170,1,0,0,L
SDN202304180,0,0,0,W
SDN202304180,1,0,0,L
SDN202304190,0,1,0,L
SDN202304190,1,0,0,W
SDN202304290,0,0,0,L
SDN202304290,1,0,0,W
SDN202304300,0,0,0,L
SDN202304300,1,0,0,W
SDN202305010,0,0,0,L
SDN202305010,1,0,0,W
SDN202305020,0,0,0,W
SDN202305020,1,0,0,L
SDN202305030,0,0,0,L
SDN202305030,1,0,0,W
SDN202305050,0,0,0,L
SDN202305050,1,0,0,W
SDN202305060,0,0,0,W
SDN202305060,1,0,0,L
SDN202305070,0,0,0,W
SDN202305070,1,0,0,L
SDN202305150,0,0,0,L
SDN202305150,1,0,0,W
SDN202305160,0,0,0,W
SDN202305160,1,0,0,L
SDN202305170,0,0,0,W
SDN202305170,1,0,0,L
SDN202305190,0,0,0,W
SDN202305190,1,0,0,L
SDN202305200,0,0,0,W
SDN202305200,1,0,0,L
SDN202305210,0,0,0,L
SDN202305210,1,0,0,W
SDN202306020,0,0,0,W
SDN202306020,1,0,0,L
SDN202306030,0,0,0,L
SDN202306030,1,0,0,W
SDN202306040,0,0,0,W
SDN202306040,1,0,0,L
SDN202306050,0,0,0,L
SDN202306050,1,0,0,W
SDN202306060,0,0,0,W
SDN202306060,1,0,0,L
SDN202306070,0,0,0,L
SDN202306070,1,0,0,W
SDN202306130,0,0,0,L
SDN202306130,1,0,0,W
SDN202306140,0,0,0,L
SDN202306140,1,0,0,W
SDN202306150,0,0,0,W
SDN202306150,1,0,0,L
SDN202306160,0,1,0,W
SDN202306160,1,0,0,L
SDN202306170,0,0,0,L
SDN202306170,1,0,0,W
SDN202306180,0,0,0,L
SDN202306180,1,1,0,W
SDN202306230,0,0,0,L
SDN202306230,1,1,0,W
SDN202306240,0,0,0,W
SDN202306240,1,0,0,L
SDN202306250,0,0,0,W
SDN202306250,1,0,0,L
SDN202307030,0,0,0,L
SDN202307030,1,0,0,W
SDN202307040,0,0,0,L
SDN202307040,1,0,0,W
SDN202307050,0,0,0,L
SDN202307050,1,0,0,W
SDN202307070,0,0,0,W
SDN202307070,1,1,0,L
SDN202307080,0,0,0,L
SDN202307080,1,0,0,W
SDN202307090,0,0,0,L
SDN202307090,1,0,0,W
SDN202307240,0,0,0,W
SDN202307240,1,0,0,L
SDN202307250,0,0,0,L
SDN202307250,1,0,0,W
SDN202307260,0,0,0,W
SDN202307260,1,0,0,L
SDN202307280,0,0,0,L
SDN202307280,1,1,0,W
SDN202307290,0,0,0,L
SDN202307290,1,0,0,W
SDN202307300,0,0,0,L
SDN202307300,1,1,0,W
SDN202308040,0,0,0,W
SDN202308040,1,1,0,L
SDN202308050,0,0,0,L
SDN202308050,1,0,0,W
SDN202308060,0,0,0,W
SDN202308060,1,0,0,L
SDN202308070,0,0,0,W
SDN202308070,1,0,0,L
SDN202308140,0,0,0,W
SDN202308140,1,0,0,L
SDN202308150,0,0,0,L
SDN202308150,1,0,0,W
SDN202308160,0,0,0,L
SDN202308160,1,0,0,W
SDN202308170,0,0,0,W
SDN202308170,1,0,0,L
SDN202308180,0,0,0,L
SDN202308180,1,0,0,W
SDN202308191,0,0,0,W
SDN202308191,1,0,0,L
SDN202308192,0,0,0,W
SDN202308192,1,0,0,L
SDN202308210,0,0,0,L
SDN202308210,1,1,0,W
SDN202308220,0,0,0,W
SDN202308220,1,0,0,L
SDN202308230,0,0,0,L
SDN202308230,1,0,0,W
SDN202308310,0,0,0,W
SDN202308310,1,0,0,L
SDN202309010,0,0,0,L
SDN202309010,1,0,0,W
SDN202309020,0,0,0,L
SDN202309020,1,0,0,W
SDN202309030,0,0,0,L
SDN202309030,1,1,0,W
SDN202309040,0,1,0,W
SDN202309040,1,0,0,L
SDN202309050,0,0,0,L
SDN202309050,1,0,0,W
SDN202309060,0,0,0,W
SDN202309060,1,0,0,L
SDN202309180,0,0,0,L
SDN202309180,1,0,0,W
SDN202309190,0,0,0,L
SDN202309190,1,0,0,W
SDN202309200,0,0,0,L
SDN202309200,1,1,0,W
SDN202309220,0,0,0,L
SDN202309220,1,0,0,W
SDN202309230,0,0,0,W
SDN202309230,1,0,0,L
SDN202309240,0,0,0,L
SDN202309240,1,0,0,W
SEA202303300,0,0,0,L
SEA202303300,1,0,0,W
SEA202303310,0,0,0,W
SEA202303310,1,0,0,L
SEA202304010,0,1,0,W
SEA202304010,1,1,0,L
SEA202304020,0,0,0,W
SEA202304020,1,0,0,L
SEA202304030,0,0,0,W
SEA202304030,1,1,0,L
SEA202304040,0,0,0,L
SEA202304040,1,0,0,W
SEA202304050,0,0,0,W
SEA202304050,1,0,0,L
SEA202304140,0,0,0,L
SEA202304140,1,0,0,W
SEA202304150,0,0,0,L
SEA202304150,1,0,0,W
SEA202304160,0,0,0,L
SEA202304160,1,0,0,W
SEA202304170,0,0,0,W
SEA202304170,1,0,0,L
